ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1487	222	3	170,127,53,50	2,0,0,0	188	149	0.685183678384
1488	2	301	0,0,1,0	138,153,119,148	153	149	1
1490	1	40	6,0,2,2	41,47,30,32	164	149	0.227302914896
1499	6	10	10,0,2,2	5,0,0,0	644	149	1
1500	0	10	1,0,0,0	5,0,0,0	280	149	1
1501	0	2	8,0,0,0	0,0,0,0	473	149	1
1503	21	78	25,7,4,3	17,27,13,22	1687	149	0.154104871163
1509	24	44	9,3,2,0	21,17,0,2	2544	149	0.448347359894
1511	18	44	4,3,2,0	21,17,0,2	1396	149	0.31676905635
1512	3	44	2,0,0,0	21,17,0,2	312	149	1
1513	4	42	0,0,0,0	5,13,7,5	502	149	0.319231572859
1514	2	42	0,0,2,0	5,13,7,5	262	149	0.697686012231
1516	1075	6	503,502,704,707	5,2,1,2	1090	149	0.344499449219
1518	417	5	230,392,267,257	1,0,0,0	286	149	0.31399797837
1520	306	1	105,51,63,105	2,1,4,0	311	149	0.284334274847
1522	89	44	20,22,43,66	6,24,11,9	196	149	0.259492130196
1523	66	3	19,23,34,67	0,9,0,15	196	149	0.081987955812
1524	24	130	4,2,1,4	92,83,54,72	180	149	1.28047997949e-06
1525	1	261	1,2,0,0	171,176,81,57	374	149	1
