ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
740	16	2	12,18	8,8	239	218
741	15	35	7,16	31,48	298	244
746	13	0	6,4	0,1	191	182
747	37	163	8,17	69,123	192	298
748	2200	1404	468,2036	399,1539	259	226
749	154	137	372,539	247,400	298	265
750	62	137	75,137	247,400	228	265
751	117	153	264,338	362,578	224	298
752	1	0	2,11	0,1	176	161
753	0	329	0,4	585,1084	176	298
754	54	59	17,38	26,37	220	298
755	151	11	69,83	3,15	298	220
756	143	1	68,77	0,2	298	220
757	124	73	67,80	27,43	252	298
758	43	90	19,34	27,56	204	254
759	48	69	19,42	33,44	204	241
761	159	24	16,63	8,11	298	186
762	112	100	23,37	12,58	274	298
763	0	15	0,3	26,33	227	233
764	30	68	27,51	71,177	182	254
765	8	21	32,33	9,19	215	245
766	10	28	28,26	43,36	214	215
767	13	280	10,4	149,244	201	251
768	179	280	126,236	149,244	235	251
769	96	86	64,69	44,81	296	298
770	52	164	24,58	68,134	298	298
771	7314	8950	2293,6435	2400,8357	254	271
773	60	222	52,111	208,354	198	236
774	61	252	52,110	228,431	198	298
775	1	280	0,1	318,455	244	273
776	58	280	53,113	318,455	198	273
777	240	278	245,351	314,452	298	273
778	58	1	53,113	0,1	198	244
779	146	97	47,164	52,104	298	298
780	130	221	85,99	131,188	298	298
781	2	9	0,1	4,7	298	255
782	2	33	0,1	28,40	298	189
783	0	15	1,1	7,25	298	214
784	17	15	5,29	7,25	278	214
785	115	418	82,126	1080,776	298	298
786	331	134	630,550	300,303	298	223
787	243	130	475,477	238,192	286	245
788	203	253	290,408	808,368	298	239
789	109	157	216,206	350,313	239	298
790	24	54	4,39	39,131	215	216
791	1	6	6,4	9,26	259	298
792	1	0	1,0	2,7	259	298
793	0	1	0,2	5,8	258	259
795	1	0	5,4	4,2	270	267
796	19	0	25,50	3,0	298	227
797	20	68	67,29	135,112	227	249
798	39	21	107,88	55,24	298	298
799	4	35	1,16	52,81	171	298
800	0	19	3,0	25,108	298	296
801	34	19	69,90	25,108	298	296
802	14	364	14,39	85,723	206	298
803	22	131	8,50	70,167	298	234
804	68	131	26,70	70,167	298	234
805	68	5	26,70	2,3	298	238
806	2	4	12,7	0,0	288	253
807	36	25	32,106	33,77	278	268
808	7	2986	6,19	220,1332	298	257
809	2224	1391	111,760	255,1052	298	298
810	97	131	36,92	50,132	210	201
811	22	55	14,24	48,53	261	298
812	11	46	12,33	37,52	252	261
813	69	102	51,70	97,89	271	284
815	105	113	18,180	33,166	242	272
816	52	113	6,42	33,166	245	272
817	1	47	0,0	63,114	298	271
818	2	72	13,12	165,138	298	244
819	49	83	162,126	201,145	244	298
820	49	10	162,126	17,10	244	187
821	24	8	33,63	10,18	219	205
822	8	13	22,23	9,21	205	242
823	28	2	1,2	0,3	298	263
824	326	348	25,63	12,63	227	241
825	466	553	19,75	43,93	269	227
826	10	25	29,43	36,51	230	258
827	11	14	23,34	28,42	258	270
830	50	37	40,49	18,81	230	257
831	43708	25215	950,4742	631,2990	298	298
832	38017	28094	1000,4277	685,3135	298	246
833	27	33	21,30	21,28	208	226
834	36	37	33,17	29,27	226	231
835	65	43	72,130	119,120	298	298
836	60	42	143,161	113,100	298	260
837	140	122	324,403	285,319	206	172
838	145	120	245,361	254,282	212	172
839	149	153	274,395	424,396	212	206
840	131	148	271,360	409,377	203	206
841	135	305	288,381	741,857	203	212
842	3	321	2,0	198,375	193	186
843	13	64	4,42	149,118	191	289
844	0	64	0,3	149,118	235	289
845	141	109	200,154	161,163	279	298
846	109	83	69,114	32,92	256	215
847	202	284	181,167	115,169	260	298
848	260	198	199,251	227,178	298	260
849	2	11	2,10	12,8	232	298
850	113	218	122,96	137,163	298	274
851	0	2	0,1	0,1	278	257
854	19	47	13,19	21,40	290	298
855	41	42	9,33	18,40	298	298
856	44	27	12,34	19,15	298	290
857	24	27	23,17	19,10	297	290
858	169	4	113,216	0,4	251	285
859	169	321	113,216	191,469	251	260
860	528	217	434,738	122,297	285	240
861	2	321	0,6	191,469	240	260
862	228	408	168,374	335,586	260	298
863	420	412	230,599	335,572	298	281
864	341	176	245,497	124,244	281	230
865	238	230	204,311	83,302	230	266
866	375	199	313,556	103,241	266	211
867	117	472	56,140	701,871	211	252
868	142	51	91,168	29,67	298	230
870	52	73	56,64	84,86	278	298
871	96	106	86,107	90,99	298	286
872	34	22	18,29	14,39	216	210
873	28	43	10,31	14,51	210	213
874	93	379	20,51	57,187	298	250
875	0	77	1,0	132,160	213	231
876	23	79	38,40	137,164	213	231
877	41	25	19,25	8,26	247	278
878	1	0	4,0	3,2	231	298
879	1	1	4,0	2,2	231	192
880	0	1	3,2	2,2	298	192
881	85	31	108,148	19,31	242	198
882	71	30	32,47	18,40	219	238
883	48	10	45,32	18,24	263	221
884	24	62	21,30	22,48	224	219
885	240	744	24,76	61,231	228	298
886	431	140	34,127	10,40	246	201
887	297	202	15,84	43,75	201	255
888	817	19	516,738	7,19	249	254
889	0	281	0,1	158,338	193	292
890	44	6	148,39	12,9	298	212
891	44	5	148,39	12,8	298	208
892	341	574	53,273	91,354	287	275
893	652	301	153,465	76,204	298	242
894	1059	983	335,737	197,623	298	298
898	831	688	533,1431	508,1159	203	203
899	180	268	260,252	379,335	285	298
900	158	78	110,150	47,79	298	205
901	13	13	8,5	2,8	201	200
902	3	0	4,3	0,2	201	298
906	751	622	600,733	396,495	272	236
907	448	375	343,407	202,279	236	245
908	166	183	33,97	28,126	215	215
