ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4507	0,30,2,0,1	0,4,0,0,0	0,0,0,0,299,2,4,0,2,0,505,0,0,0,452,21	0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0	195	149	1	1.0	NA,0.851,1.0,NA,1.0	NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA,0.995,NA,NA,NA,0.989,1.0	-0.047
4509	0,43,0,0,0	0,2,0,0,0	0,0,0,0,88,0,0,0,0,0,62,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,1	298	149	1	1.0	NA,0.915,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.775,NA,NA,NA,0.0,0.0	0.471
4510	0,15,0,0,0	0,7,0,0,0	0,0,0,0,62,0,0,0,0,0,17,0,0,0,11,13	0,0,0,0,84,0,0,0,0,0,28,0,0,0,4,4	298	149	1	1.0	NA,0.517,NA,NA,NA	NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,0.233,NA,NA,NA,0.579,0.619	0.092
4513	0,33,0,0,0	0,162,0,0,0	0,0,0,0,97,0,0,0,2,0,102,0,0,0,143,9	0,0,0,0,333,4,0,0,0,0,308,0,0,0,151,41	173	149	1	1.0	NA,0.149,NA,NA,NA	NA,NA,NA,NA,0.201,0.0,NA,NA,1.0,NA,0.222,NA,NA,NA,0.449,0.159	-0.19
4514	0,99,4,0,4	0,0,0,0,0	0,0,0,0,909,5,6,4,0,0,720,0,0,0,1486,515	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	298	149	1	1.0	NA,1.0,1.0,NA,1.0	NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,0.996	0.001
4518	0,1509,0,0,2	0,0,0,0,0	0,0,0,0,934,0,0,0,0,0,1422,0,0,0,28,92	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.999,NA,NA,NA,1.0,1.0	0.0
4519	0,21,0,0,0	0,0,0,0,0	0,0,0,0,117,2,0,0,0,0,155,0,0,0,277,9	0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0	153	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,0.974,NA,NA,NA,0.989,1.0	0.007
4522	0,12,0,0,0	0,4,0,0,0	0,0,0,0,30,0,0,0,0,0,24,0,0,0,4,2	0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,2	245	149	1	1.0	NA,0.646,NA,NA,NA	NA,NA,NA,NA,0.603,NA,NA,NA,NA,NA,0.83,NA,NA,NA,1.0,0.378	-0.057
4523	0,12,0,0,0	0,22,0,0,0	0,0,0,0,43,0,0,0,0,0,37,0,0,0,14,9	0,0,0,0,31,0,0,0,0,0,25,0,0,0,13,10	298	149	1	1.0	NA,0.214,NA,NA,NA	NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,0.425,NA,NA,NA,0.35,0.31	-0.16
4524	0,4,0,0,0	0,22,0,0,0	0,0,0,0,25,0,0,0,0,0,16,0,0,0,10,9	0,0,0,0,31,0,0,0,0,0,25,0,0,0,13,10	202	149	1	1.0	NA,0.118,NA,NA,NA	NA,NA,NA,NA,0.373,NA,NA,NA,NA,NA,0.321,NA,NA,NA,0.362,0.399	-0.246
4525	0,0,0,0,0	0,32,0,0,0	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,93,0,0,0,0,0,30,0,0,0,18,18	153	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.103,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0	-0.026
4526	0,15,0,0,0	0,5,0,0,0	0,0,0,0,63,0,0,0,0,0,16,0,0,0,25,0	0,0,0,0,33,0,0,0,0,0,12,0,0,0,10,4	170	149	1	1.0	NA,0.724,NA,NA,NA	NA,NA,NA,NA,0.626,NA,NA,NA,NA,NA,0.539,NA,NA,NA,0.687,0.0	0.261
