IncLevel1	IncLevel2	IncLevelDifference
0.454	0.624,0.0	0.142
0.0	0.491,0.392	-0.442
0.692	0.823,0.796	-0.118
0.72	0.659,0.561	0.11
0.801	0.677,0.528	0.199
0.275	0.483,0.379	-0.156
0.297	0.34,0.301	-0.024
0.716	0.735,0.722	-0.012
0.651	0.307,0.587	0.204
0.978	0.987,0.975	-0.003
0.0	0.0,0.004	-0.002
0.839	0.898,0.755	0.012
0.86	0.896,0.773	0.025
0.363	0.358,0.425	-0.028
0.638	0.62,0.649	0.003
0.519	0.63,0.542	-0.067
0.547	0.512,0.553	0.015
0.413	0.418,0.44	-0.016
0.582	0.617,0.566	-0.009
0.499	0.799,0.383	-0.092
1.0	1.0,0.69	0.155
0.512	0.568,0.562	-0.053
0.554	0.638,0.602	-0.066
0.476	0.541,0.435	-0.012
0.491	0.438,0.48	0.032
0.576	0.491,0.504	0.078
0.02	0.0,0.0	0.02
0.384	0.422,0.392	-0.023
0.269	0.367,0.24	-0.034
0.273	0.238,0.111	0.099
0.141	0.155,0.038	0.044
0.455	0.292,0.158	0.23
0.57	0.501,0.499	0.07
0.49	0.324,0.355	0.15
0.203	0.115,0.087	0.102
0.152	0.08,0.033	0.096
0.53	0.768,0.452	-0.08
0.775	1.0,0.674	-0.062
0.67	0.74,0.93	-0.165
0.635	0.643,0.6	0.014
0.525	0.589,0.595	-0.067
0.43	0.5,0.467	-0.054
0.307	0.5,0.226	-0.056
0.377	1.0,NA	-0.623
0.617	0.314,0.565	0.177
0.253	0.106,0.356	0.022
0.185	0.0,0.0	0.185
0.734	0.848,0.939	-0.159
0.416	0.396,0.387	0.024
0.64	1.0,0.613	-0.166
0.13	0.0,0.242	0.009
0.435	0.31,0.423	0.069
0.636	0.579,0.656	0.019
0.607	0.623,0.624	-0.016
0.399	0.392,0.396	0.005
0.421	0.396,0.459	-0.007
0.365	0.415,0.386	-0.035
0.45	0.5,0.532	-0.066
0.0	0.044,0.093	-0.069
0.816	0.689,0.7	0.122
0.423	0.413,0.457	-0.012
0.514	0.446,0.42	0.081
0.255	0.188,0.302	0.01
0.776	0.869,0.752	-0.034
0.472	0.624,0.449	-0.065
0.0	0.013,0.0	-0.006
0.194	0.069,0.381	-0.031
0.0	0.007,0.0	-0.004
0.516	0.504,0.545	-0.008
0.593	0.669,0.617	-0.05
0.297	0.415,0.254	-0.038
0.33	0.32,0.302	0.019
0.575	0.509,0.59	0.025
0.137	0.086,0.209	-0.01
0.612	0.689,0.621	-0.043
0.419	0.543,0.45	-0.078
0.348	0.51,0.36	-0.087
0.715	0.621,0.594	0.108
0.436	0.352,0.505	0.008
0.599	0.315,0.515	0.184
0.51	0.209,0.489	0.161
0.956	0.731,1.0	0.091
