ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3519	843	0	289	1	287	149
3520	1683	0	520	6	279	149
3521	788	9	209	4	279	149
3523	2	903	0	315	192	149
3524	3	6	0	2	217	149
3525	7	903	0	315	217	149
3527	6	903	6	315	203	149
3528	2	5	4	0	203	149
3529	538	9	222	4	235	149
3530	1440	8	528	4	235	149
3531	9	2	4	1	180	149
3532	19	0	27	1	290	149
3535	310	3	79	0	242	149
3536	366	3	72	1	273	149
3537	275	20	40	8	225	149
3554	211	0	325	2	263	149
3556	0	3	3	0	255	149
3557	0	36	4	28	255	149
3558	0	3	2	22	255	149
3559	0	2	6	106	255	149
3560	6	36	2	28	194	149
3561	2	3	0	22	194	149
3562	70	0	145	2	298	149
3563	97	2	209	0	298	149
3564	2	0	3	3	220	149
3565	132	0	228	5	238	149
3566	18	0	99	3	272	149
3567	23	0	125	3	276	149
3572	2	2	2	0	218	149
3580	446	2	109	0	263	149
3581	568	10	147	3	278	149
3582	559	3	226	0	298	149
3583	232	2	126	0	202	149
3587	37	0	15	1	228	149
3588	13	0	6	3	228	149
3589	33	0	12	3	192	149
3590	68	13	24	4	192	149
3591	2	59	0	25	239	149
3592	6	25	4	16	176	149
3593	62	0	65	1	240	149
3597	3	11	11	9	272	149
3599	7	168	4	253	273	149
3602	9	0	39	3	298	149
3607	0	19	1	58	155	149
3612	226	2	301	0	232	149
3617	10	0	110	2	298	149
3618	10	0	211	2	294	149
3633	6	2	5	6	267	149
3636	11	0	39	2	234	149
3652	0	4	2	21	236	149
3653	0	4	5	21	298	149
3655	14	0	238	2	298	149
3656	5115	2	1201	2	184	149
3657	9	4823	3	947	173	149
3658	7225	1	1284	1	179	149
3666	1	25	0	7	218	149
3667	1	8	0	9	238	149
3670	12	2	10	0	243	149
3672	84	0	8	2	298	149
3673	46	5	3	1	298	149
3675	41	1	14	0	298	149
3681	1	2	0	2	200	149
3682	21	4	5	0	298	149
3683	172	3	41	0	230	149
3684	90	7	10	0	230	149
3685	21	95	4	31	201	149
3686	32	7	7	0	195	149
3687	124	15	38	0	195	149
3692	419	10	72	0	292	149
3710	115	2	51	0	241	149
3711	89	2	43	1	273	149
3712	1	74	0	18	251	149
3713	20	8	9	1	232	149
3714	54	8	16	1	232	149
3715	13	8	4	1	232	149
3716	7	36	3	7	232	149
3721	13	2	197	0	226	149
3722	1187	2	718	0	298	149
3723	1159	27	367	15	207	149
3733	9	1	16	0	298	149
3735	46	4	15	0	298	149
3736	2	0	4	4	250	149
3745	5	38	1	9	227	149
3812	75	4	27	0	275	149
3815	41	40	8	35	222	149
3816	10	240	9	76	273	149
3844	1	0	19	6	221	149
3856	16	0	41	1	298	149
3857	16	0	43	2	298	149
3858	50	2	52	0	257	149
3860	0	4	8	106	298	149
3861	28	6	110	2	203	149
3862	0	143	2	88	298	149
3863	0	143	2	88	298	149
3864	1	24	2	20	244	149
3865	102	0	63	2	298	149
3866	145	1	50	0	252	149
3868	75	2	48	0	298	149
3869	4	0	2	5	284	149
3870	194	1	52	0	275	149
3871	3	167	0	27	226	149
3872	3	98	0	34	216	149
3873	101	3	42	0	202	149
3875	8	66	2	29	247	149
3885	3	0	30	2	199	149
3886	2	7	11	95	298	149
3910	374	1	231	2	224	149
3911	304	1	316	7	239	149
3914	82	0	12	4	255	149
3915	99	1	4	0	284	149
3918	1	25	0	6	250	149
3925	3	33	1	28	298	149
3929	161	0	417	2	257	149
3931	80	1	24	0	248	149
3932	49	5	24	2	227	149
3945	24	1	11	0	203	149
3946	9	0	16	2	298	149
3948	58	0	139	2	216	149
