IncLevel1	IncLevel2	IncLevelDifference
0.08	0.124,0.036	0.0
0.125	0.51,0.122	-0.191
0.007	0.024,0.007	-0.009
0.075	0.107,0.046	-0.002
0.099	0.245,0.055	-0.051
1.0	0.933,0.919	0.074
0.009	0.085,0.013	-0.04
1.0	1.0,0.997	0.002
0.011	0.0,0.021	0.0
0.734	0.946,0.681	-0.08
0.823	0.841,0.535	0.135
0.111	0.266,0.184	-0.114
0.803	0.922,0.872	-0.094
0.073	0.167,0.068	-0.045
0.094	0.091,0.07	0.013
0.328	0.233,0.135	0.144
0.972	1.0,0.914	0.015
0.042	0.044,0.02	0.01
1.0	0.786,0.424	0.395
0.052	0.473,0.053	-0.211
0.854	0.878,0.706	0.062
0.02	0.204,0.031	-0.097
0.175	0.619,0.191	-0.23
0.036	0.222,0.059	-0.105
0.0	0.568,0.18	-0.374
0.956	0.966,0.966	-0.01
0.025	0.016,0.034	0.0
0.033	0.013,0.026	0.014
0.303	0.428,0.303	-0.062
0.077	0.157,0.12	-0.062
0.364	1.0,0.682	-0.477
0.055	0.245,0.015	-0.075
0.006	0.127,0.028	-0.071
0.033	0.109,0.018	-0.03
0.046	0.127,0.017	-0.026
0.127	0.355,0.248	-0.174
0.082	0.23,0.033	-0.05
0.972	0.981,0.984	-0.01
0.06	0.195,0.054	-0.065
0.051	0.167,0.054	-0.06
0.037	0.15,0.045	-0.061
0.185	0.478,0.251	-0.179
0.719	1.0,0.762	-0.162
