IncLevel1	IncLevel2	IncLevelDifference
NA,0.477,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA	-0.378
NA,0.865,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.792,NA,NA,NA,NA,1.0	-0.066
NA,0.0,0.0,NA,NA	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.025,NA,NA,NA,0.033,0.099	-0.026
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.892,NA,NA,NA,NA,NA,0.968,NA,NA,NA,1.0,1.0	0.035
NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244,NA,NA,NA,0.0,NA	-0.122
NA,0.838,NA,NA,NA	NA,NA,NA,NA,0.905,NA,NA,NA,NA,NA,0.952,NA,NA,NA,NA,1.0	-0.114
NA,0.655,NA,NA,NA	NA,NA,NA,NA,0.618,NA,NA,NA,0.0,1.0,0.829,NA,NA,NA,NA,0.562	0.053
NA,0.059,NA,NA,NA	NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0.034,NA,NA,NA,0.0,0.251	-0.062
NA,0.022,NA,NA,NA	NA,NA,NA,NA,0.044,NA,NA,NA,NA,NA,0.048,NA,NA,NA,0.016,0.0	-0.005
NA,0.076,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.0,0.0	0.071
NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878,NA,NA,NA,NA,NA	0.122
NA,0.409,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.409
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.987,NA,NA,NA,1.0,0.9	0.028
NA,0.077,NA,NA,NA	NA,NA,NA,NA,0.076,NA,NA,NA,0.0,NA,0.01,NA,NA,NA,0.0,0.181	0.024
NA,0.049,NA,NA,NA	NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,0.014,NA,NA,NA,0.0,0.056	0.025
NA,0.119,NA,NA,NA	NA,NA,NA,NA,0.344,NA,NA,NA,NA,NA,0.129,NA,NA,NA,0.077,NA	-0.064
NA,0.164,NA,NA,NA	NA,NA,NA,NA,0.285,NA,NA,NA,NA,NA,0.123,NA,NA,NA,NA,NA	-0.04
NA,0.505,NA,NA,NA	NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	-0.429
NA,0.486,NA,NA,NA	NA,NA,NA,NA,0.827,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	-0.456
NA,0.478,NA,NA,NA	NA,NA,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.351
NA,0.977,1.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	-0.012
NA,0.008,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.036,NA,NA,NA,0.03,0.028	-0.015
NA,0.233,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.178,NA,NA,NA,NA,NA	-0.356
NA,0.303,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.055,NA,NA,NA,0.185,0.298	0.168
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,0.979,1.0,NA,NA,NA,NA,0.991,NA,NA,NA,0.986,0.99	0.011
